instances,feature_kDN,feature_Usefulness,feature_N2,feature_TD_P,feature_CL,feature_LSR,feature_DS,feature_N1,feature_Harmfulness,feature_DCP,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
503,0.2,0.9957142857142857,0.3655156482987951,0.7142857142857143,0.2688586313771756,0.7447546245811212,0.5204081632653061,0.0,0.0,0.14893617021276595,0.40202276391719155,0.2193670661381096,0.3158891190917339,0.31684188881897923,0.20544397421480884,0.27243599440150523,0.308778621435723
504,0.8,0.9966666666666667,0.46993692653541685,0.5714285714285714,0.17211232264304188,0.7148518862794266,0.826530612244898,0.5,0.0,0.47777777777777775,0.42488319396526597,0.8898808925771644,0.627318202551972,0.5388029392334996,0.7884573603642702,0.9086597713146498,1.0206936514578653
505,0.4,0.9933333333333333,0.679380970669099,0.5714285714285714,0.0478302930601997,0.9352534154493006,0.826530612244898,0.6,0.006666666666666667,0.47777777777777775,0.2336148511815052,0.14076511806677686,0.31909457779891837,0.28413264114870296,0.2933478099874583,0.616400561658217,0.223950636028441
506,1.0,1.0,0.56278165027977,0.14285714285714285,0.9986071239909512,0.7968439626578465,0.9897959183673469,1.0,0.01,0.883248730964467,3.2676659890376327,2.8590973565948947,2.2117714516258413,2.3101666441700774,2.7135903814778253,1.694261814692192,2.140561539072666
507,0.0,0.9914285714285714,0.39050024509249626,0.8571428571428571,0.0002310782198841066,0.7379631949997514,0.7959183673469388,0.0,0.0,0.2533333333333333,0.11302338840339538,5.813883521842463e-05,0.03341475045718566,0.027665997097939505,0.05465841253786408,0.06425627457860138,0.07721683703023047
508,0.6,0.9966666666666667,0.5595910352198241,0.42857142857142855,0.2687640783837445,0.8464457800566018,0.8979591836734694,0.5,0.006666666666666667,0.28125,0.48809737268843456,0.4800424830595371,0.59114345238019,0.5732339638093412,0.5959834321062977,0.9273233648792784,1.092392794649288
509,0.4,0.9942857142857143,0.551157119206052,0.14285714285714285,0.05683913079185565,0.9086337496697126,0.8163265306122449,0.25,0.0014285714285714286,0.11675126903553301,9.992007221626415e-16,0.1622224230201254,0.2785706764324123,0.27731995927781855,0.17627924233799205,0.2760646891524134,0.16004404011653162
510,0.0,0.9828571428571429,0.3309650792032277,0.14285714285714285,0.021272569273747655,0.8135026794545638,0.24489795918367352,0.0,0.0,0.11675126903553301,0.07145896398214498,0.16111167406410135,0.10462400150891826,0.09910946952459675,0.21551962620355042,0.20554220676071103,0.17172139923062057
511,1.0,0.9933333333333333,0.6096534748933216,1.0,0.8100532373677146,0.9032867023741888,0.9285714285714286,0.5714285714285714,0.05333333333333334,0.5800000000000001,0.31365755885504165,0.6810864228811476,1.2632884591768034,1.25381442982677,0.9062403960206536,1.1740103970253328,1.8490866170028193
512,0.2,0.99,0.3168389843436775,0.14285714285714285,0.33634880322002325,0.8399417312853117,0.24489795918367352,0.0,0.0,0.11675126903553301,0.12260232209233239,0.12025886796575432,0.12964241435404372,0.09985149017896636,0.2006706954621511,0.20812194544179866,0.20406008232657263
513,0.2,0.9971428571428571,0.5816264929347714,0.8571428571428571,0.752924394949591,0.8281698846215898,0.8061224489795918,0.5,0.0014285714285714286,0.2533333333333333,0.2231435513142097,0.27130348183787745,0.2842564919053316,0.2545559829927932,0.3386846269041537,0.2731969392158335,0.4826001224280686
514,0.4,0.9985714285714286,0.4422563745459813,1.0,0.9655676836078652,0.7683514205381369,0.8571428571428572,0.0,0.0,0.42000000000000004,0.4228568508200336,0.6296128287295519,0.745948175010722,0.7759893415843757,0.3364722366212129,0.5029640092529342,0.4518604693880452
515,0.2,0.9971428571428571,0.3214242116494399,0.14285714285714285,0.14807992908294398,0.8209482349740306,0.24489795918367352,0.0,0.0,0.11675126903553301,0.038839833316263894,0.13785874642259463,0.3682692075453469,0.3704928745945512,0.2356524010059185,0.466424791834183,0.17520880753042117
516,0.8,0.9985714285714286,0.4842728505178513,0.7142857142857143,2.0263005573450954e-07,0.8353097734598156,0.5204081632653061,0.0,0.0,0.14893617021276595,0.3039049079586682,0.18172872325854822,0.09581255000235034,0.08826207238610162,0.4418327522790392,0.1965530524002377,0.24193722125420528
517,0.0,0.9814285714285714,0.36236083942019703,0.7142857142857143,3.715840724005659e-08,0.798273783156872,0.5204081632653061,0.0,0.0,0.14893617021276595,0.10919929196499197,0.13865314052619665,0.03519218140575644,0.03108311411974874,0.09633110893843207,0.1007908207727321,0.14926271638575161
518,1.0,1.0,0.6730599476910373,0.14285714285714285,0.13690599175724638,0.9000976171568448,0.9693877551020408,1.0,0.013333333333333334,0.883248730964467,0.9903987040278769,1.8122350760601897,0.9455105878050016,0.9423693834881542,0.894431938061656,0.9812648429783657,2.260949263033148
519,0.6,0.9971428571428571,0.5275516273717507,0.7142857142857143,0.15820761824416996,0.8342737505304436,0.5204081632653061,0.75,0.004285714285714286,0.14893617021276595,0.1823215567939546,0.3060889380300932,0.1401487498596607,0.12770147766201964,0.43995128417933377,0.21202213448777932,0.19470044705768233
520,0.4,0.9985714285714286,0.2828162943587227,0.14285714285714285,0.33432025881542193,0.8585615283118255,0.0,0.25,0.0014285714285714286,0.11675126903553301,9.992007221626415e-16,0.00010391636230511631,0.05703313226524769,0.05147292982122499,0.0659579677917974,0.12123229357313192,0.1728118106845627
521,0.2,0.9985714285714286,0.5121231234815149,0.14285714285714285,0.9912903498693573,0.8247525944380782,0.0,0.5,0.0014285714285714286,0.11675126903553301,0.5108256237659907,0.25901709732506467,0.20044580254400893,0.18252804033753312,0.2640230981351339,0.18694787110262523,0.6702792806331742
522,0.8,0.9866666666666667,0.4728159066390839,0.8571428571428571,0.9057303396523859,0.9301124770606455,0.9081632653061225,0.4,0.03666666666666667,0.7466666666666666,0.8754687373538999,1.0107794062503666,1.7684151515395903,1.832422623360792,0.8194409058842375,1.4030056977378738,1.5255876352904583
523,0.2,0.9966666666666667,0.4332314226559618,0.5714285714285714,0.0009418912818474068,0.7576522604178481,0.7551020408163265,0.0,0.0033333333333333335,0.1351351351351351,0.19761024930904506,0.218801778552971,0.25230442807799225,0.23284469551780929,0.2282586519809802,0.41612771970107715,0.34398262437692984
524,0.2,0.9957142857142857,0.3955561445575313,0.14285714285714285,0.004438292193249982,0.7674114655786155,0.5306122448979591,0.0,0.0,0.11675126903553301,0.058840500022933465,0.07867018425516233,0.11592930569686435,0.10213544749903596,0.14225122591751768,0.1560952603580473,0.24846274811147084
525,0.0,0.9885714285714285,0.34716989848453117,1.0,0.0014054438846998751,0.7647917564484644,0.8571428571428572,0.0,0.0,0.42000000000000004,0.6190392084062235,0.46455442426687577,0.4620354631545195,0.5034969620323344,0.39042723074362384,0.43103459698389246,0.24981706212461724
526,0.0,0.9871428571428571,0.36643495266385495,0.5714285714285714,0.04582207995274623,0.7704707056848095,0.846938775510204,0.0,0.0,0.5222222222222221,0.361613225579315,0.24785291126278627,0.2984613569158249,0.29753025860369675,0.4578330936254803,0.3925777346518217,0.30243484960593925
527,0.2,0.9971428571428571,0.38083669098457584,0.14285714285714285,0.8573984444706917,0.8402783231009441,0.0,0.5,0.0,0.11675126903553301,0.49939692794236795,0.18740606757424677,0.2738192283811534,0.26933507665018674,0.3364722366212129,0.2963416533313503,0.45908292135085066
528,0.0,0.9857142857142858,0.06930013103682076,0.14285714285714285,0.002786187456068845,0.7510206075597835,0.0,0.0,0.0,0.11675126903553301,0.009569451016150672,0.030020655062210227,0.028062156622128038,0.023661401510266498,9.992007221626415e-16,0.060398233188270534,0.02328116260014783
529,1.0,0.9966666666666667,0.6357127363155795,0.5714285714285714,0.01200460969029049,0.8297498608378472,0.826530612244898,0.5,0.0033333333333333335,0.47777777777777775,0.2308064240597789,0.017930757535850637,0.3886416858899843,0.3688795502873795,0.6114691495456782,0.5865614899599771,0.8066682111742216
530,0.2,0.9914285714285714,0.5197628914202481,0.7142857142857143,0.15825602214344503,0.8453789052249899,0.5204081632653061,0.5,0.0,0.14893617021276595,0.10227884912041818,0.34335224750314536,0.22848456543611637,0.2253657641980464,0.27087495413539975,0.284660178108683,0.18873608776513529
531,0.4,1.0,0.4793395867882754,0.5714285714285714,0.9795794202744482,0.7703220332282099,0.9489795918367347,0.0,0.0,0.5222222222222221,0.7572260372444677,0.8385277155922627,0.8784057487349826,0.906735567833149,0.4906229164484712,0.7061822263884339,0.4647694685109577
532,0.6,1.0,0.5643468684956452,0.8571428571428571,0.1731717698000177,0.8843485274361578,1.0,1.0,0.006666666666666667,0.7466666666666666,1.739703107272002,5.312470977212095,0.6312980622961913,0.6196240293298183,1.285198244248522,0.7831205388606776,1.4836932381012429
533,0.0,0.9957142857142857,0.4020133060458837,0.14285714285714285,0.0021368403461013985,0.6688619051869296,0.24489795918367352,0.0,0.0,0.11675126903553301,0.04688358589885038,0.00019046285852685474,0.1076542318546993,0.1022806768187355,0.08894748601649617,0.16337583044071274,0.1707919305791567
534,0.2,0.9942857142857143,0.4470582845201295,0.14285714285714285,0.02806281782049902,0.8614349091170344,0.8163265306122449,0.2,0.002857142857142857,0.11675126903553301,0.07145896398214498,0.12746789798221325,0.2044455029227183,0.2015053559092903,0.10763066419236544,0.20885438550246813,0.14854326659322914
535,0.2,0.9971428571428571,0.37437036005621427,0.14285714285714285,0.049714063900395455,0.9039868915975279,0.8979591836734694,0.0,0.0,0.11675126903553301,0.019231361927887644,0.1341858982245833,0.3545278621842057,0.36652275324642314,0.18786173716957,0.433712740501734,0.24047090432541698
536,0.6,1.0,0.48267618519345756,0.8571428571428571,0.0004758270904111628,0.6645423783809812,0.9693877551020408,0.0,0.0,0.7466666666666666,0.7976598792954321,0.05690529372637957,0.6120855719418761,0.6165345558996618,0.9323768696257794,0.8782820803877425,1.1839342990432733
537,1.0,1.0,0.5918470325761311,0.7142857142857143,0.3547718242053761,0.8272009337455786,0.9897959183673469,1.0,0.0014285714285714286,0.14893617021276595,0.5184884965115598,0.29487829354595424,0.635576014399671,0.6584182186775144,0.6114691495456782,0.526267193791663,0.5614292805319533
538,0.2,0.9971428571428571,0.4608164876022587,0.8571428571428571,0.22018160447105628,0.8506105139099573,0.8061224489795918,0.25,0.0014285714285714286,0.2533333333333333,0.1670540846631662,0.1981809458442729,0.19732678047201688,0.18066124462984742,0.39042723074362384,0.20962496584279527,0.22183990050184546
539,0.4,0.9966666666666667,0.46903124730518364,0.5714285714285714,5.4982791439339707e-05,0.7948815764159893,0.7551020408163265,0.0,0.006666666666666667,0.1351351351351351,0.23511974236092548,0.26871729494918645,0.17934167970050022,0.1550149225161186,0.56376804303619,0.3507256153563223,0.5922514252346136
540,0.6,1.0,0.5600198854915401,0.8571428571428571,0.9814851769148071,0.8168006378036394,0.9591836734693877,1.0,0.0014285714285714286,0.2533333333333333,0.543086485984212,0.629528686176795,0.8998763640257581,0.9225434740695346,0.516365804141606,0.5199940225656045,0.30288971707488077
541,1.0,1.0,0.7368118612669339,0.8571428571428571,0.8018829305327477,0.9176652732915216,0.9693877551020408,1.0,0.02,0.7466666666666666,1.2916783847450415,1.553457305374026,1.5201551263596873,1.5582664399757415,1.0467872208035236,1.5375469094837697,1.6917507340306503
542,0.6,0.9928571428571429,0.40358424083289113,0.14285714285714285,0.8221874365841795,0.8662104277212265,0.8775510204081632,0.5,0.005714285714285714,0.11675126903553301,9.992007221626415e-16,0.16280499806624782,0.25345029033426486,0.24693985435671165,0.3156951086794549,0.3285879709314301,0.339159264534877
543,0.8,1.0,0.57250857606105,0.5714285714285714,0.5848941279283217,0.9324430823012582,0.9795918367346939,1.0,0.023333333333333334,0.8235294117647058,1.239064124137206,1.1139833500308263,0.963507417677886,0.947867833875862,1.289130612666243,1.2389915618238332,1.5299564623819415
544,0.8,1.0,0.5942498984009363,0.8571428571428571,0.9107890030072245,0.8879921444269454,1.0,1.0,0.02,0.7466666666666666,2.1435203983643585,1.5598074695718216,1.4166514311068061,1.419501047345155,1.366091653802371,1.5204808749342957,1.3242606198810503
545,0.2,0.9771428571428571,0.20957073671716953,0.14285714285714285,0.012044117164157986,0.8533216760739725,0.0,0.0,0.0,0.11675126903553301,9.992007221626415e-16,0.05045044421163416,0.054540928488767654,0.04891639166669481,0.02234729869199666,0.11051867151801614,0.11517141893481317
546,0.6,1.0,0.562669316996885,0.5714285714285714,0.23451129881318777,0.8303017663974454,0.826530612244898,1.0,0.01,0.47777777777777775,0.2876820724517809,0.37432137891680545,0.9622903815389569,0.9862955930982111,0.8586616190375187,1.0831561544822632,1.0818063891705554
547,0.4,0.9871428571428571,0.5574535583586797,0.14285714285714285,0.20756054466160068,0.9137833609221291,0.0,0.3333333333333333,0.002857142857142857,0.11675126903553301,9.992007221626415e-16,0.0009229727729693753,0.2505117115381164,0.24024191001186102,0.04348511193973878,0.28436330547833044,0.21924473585448687
548,0.2,0.9971428571428571,0.4072127955950652,0.14285714285714285,0.43643017028602193,0.7960575047301068,0.8061224489795918,0.0,0.0,0.11675126903553301,0.26933293378358447,0.13887058324771215,0.2527077255204278,0.24042376314715672,0.2488960474166244,0.3065243666783622,0.37544357953083335
549,0.6,1.0,0.4673498461596476,0.42857142857142855,0.2393439523136528,0.7892174445435102,0.9285714285714286,0.5,0.0033333333333333335,0.28125,0.419853845560264,0.47995281670382367,0.9200465205285231,0.8866987196769888,0.7098606615336859,1.0016608890291963,0.48589195223305226
550,0.4,0.9985714285714286,0.4633395980080286,0.14285714285714285,0.5105317285950821,0.8369774498390345,0.0,0.0,0.0,0.11675126903553301,0.13217177310848308,0.12306044694140207,0.17325583913278558,0.1540901603543971,0.18121719445090145,0.2669410714544948,0.2282978514021808
551,0.4,1.0,0.6467260398004172,0.14285714285714285,0.37331636192364337,0.899894449971917,0.8163265306122449,1.0,0.0014285714285714286,0.11675126903553301,0.2902298445305796,0.0002920553943172157,0.19321787979311406,0.1879248309048739,0.19948936041632004,0.2567891476671417,0.8352031640144063
552,0.4,0.9985714285714286,0.41185383603562187,0.14285714285714285,0.07495643890800774,0.741508291517776,0.9693877551020408,0.0,0.0,0.11675126903553301,0.3232270098711923,0.09241649208167318,0.11663141015467535,0.10811799577998812,0.22868373168982517,0.13682146374780094,0.17925011382625614
553,0.6,1.0,0.506756973350768,0.5714285714285714,0.9977301540275958,0.7655769526946568,1.0,1.0,0.006666666666666667,0.1351351351351351,1.466337068793427,0.748088307378468,1.932221835299609,2.0224014103081847,0.8815477834302822,1.354517375101039,1.1272137250501528
554,0.4,1.0,0.5042790982498745,0.8571428571428571,0.24085152775385354,0.8501238996382934,0.8877551020408163,1.0,0.0,0.2533333333333333,0.41238555095273816,0.6561367183215105,0.4108897118339464,0.4083269099983971,0.4578330936254803,0.35467123978238774,0.6686006284631117
555,0.6,1.0,0.5931545048671473,0.7142857142857143,0.9562445906353761,0.8377959471070053,0.9897959183673469,1.0,0.0,0.14893617021276595,0.42488319396526597,0.44924301734808336,0.536968256580539,0.5692652747892888,0.4842459859612787,0.5274289561620172,0.5112761968678308
556,0.8,0.9966666666666667,0.5530012426371287,0.8571428571428571,0.048205594501085414,0.8430661517619413,0.9897959183673469,0.5,0.0033333333333333335,0.7466666666666666,0.9555114450274363,1.0447981423848673,1.401429520469744,1.4895215529701504,1.1939224684724346,1.424629406229469,1.6300362275674054
557,0.6,1.0,0.5486419430959474,0.42857142857142855,0.18521079934749562,0.8470986160578118,0.8979591836734694,1.0,0.01,0.28125,0.4563567154045537,0.29045535703983066,0.17334844814196895,0.1495117541440017,0.5730028687178821,0.30998902111971016,0.33155598344641934
558,0.4,1.0,0.4883627447595664,0.14285714285714285,0.0763573182164734,0.698749954883856,0.9897959183673469,0.0,0.0,0.883248730964467,0.9808292530117262,1.0745900920752032,0.5246605728136741,0.4841371498042581,1.3694872428035094,0.7378215878890922,0.6137782740345523
559,0.4,0.9933333333333333,0.22171965714823316,0.5714285714285714,0.07344437252731051,0.7935173866667611,0.9693877551020408,0.5,0.0,0.47777777777777775,0.8602012652231115,0.7229546172463372,0.6120960999436019,0.5743592714184073,0.6632942174102642,0.8218051773264131,0.25070756273674466
560,0.8,1.0,0.5973396086055252,0.8571428571428571,0.9375821879657787,0.8816333965949952,0.9897959183673469,1.0,0.03,0.7466666666666666,0.7827593392496325,1.361036040987999,2.0556249088744476,2.126619159287664,1.391834541495506,1.7722043619248913,2.17686066398334
561,0.2,0.9914285714285714,0.2810656562853895,0.5714285714285714,0.6850832685031021,0.7787438809384304,0.9897959183673469,0.0,0.0,0.17647058823529416,0.4807481685287127,0.07387470046889366,0.25289928553132174,0.2373011878351535,0.5920510636885765,0.3152493206573711,0.5254552847906793
562,0.6,1.0,0.5074496194059703,0.5714285714285714,0.8073437036926561,0.6996144362116944,0.9795918367346939,1.0,0.0,0.47777777777777775,0.5459169435772607,0.8693368073300712,0.8154542444370585,0.8086616695582897,0.9214058325409255,0.8534737471267207,1.0010491199349052
563,0.2,0.9971428571428571,0.4620244555048221,0.7142857142857143,0.7192288312878653,0.7531924642687433,0.8979591836734694,0.0,0.0014285714285714286,0.14893617021276595,0.48550781578170077,0.31875012957492665,0.3337988797916283,0.3110393606184976,0.3610133455373305,0.25590029364944183,0.2836257668163428
564,0.6,1.0,0.505942647220036,0.5714285714285714,0.00015853819792743806,0.8098055670366618,1.0,0.6666666666666666,0.01,0.8235294117647058,1.0704414117014134,0.9959305884828902,0.4579844890447084,0.44181803191680497,0.8164703965919442,0.6588112538979308,0.8970300790746287
565,0.0,0.9971428571428571,0.4123144956620334,0.5714285714285714,0.8978945832343811,0.7267244382635392,0.7755102040816326,0.0,0.0,0.17647058823529416,0.3063742054639334,0.41506566834462083,0.6496485780386227,0.6679607108965776,0.43995128417933377,0.45925400281413753,0.25773929851947613
566,0.4,0.9985714285714286,0.4711574539995246,0.5714285714285714,0.45431001016150474,0.796596431971453,0.9489795918367347,0.0,0.0,0.5222222222222221,0.9336824745860243,0.5810267950556868,0.3559844845983844,0.3525340714041176,0.5245244681241525,0.33048556191791134,0.2896626768844507
567,0.6,1.0,0.5210131389031333,0.8571428571428571,0.07028138536647244,0.8039741652238397,0.9897959183673469,1.0,0.0033333333333333335,0.7466666666666666,1.6486586255873816,1.3510833596372689,1.1767249439677394,1.1879268575194393,1.1611326456494435,1.0835997056807107,1.7237257823981884
568,0.2,0.9942857142857143,0.4726358689680312,0.14285714285714285,0.00024303642668921377,0.8703974037059017,0.0,0.0,0.0,0.11675126903553301,0.028170876966696335,0.01766302661490224,0.03063291188477564,0.023384246397468483,0.05218575317057019,0.09773222290714784,0.0537342722209206
569,0.2,0.9985714285714286,0.42774956553736576,0.5714285714285714,0.29858749763858217,0.811330257238453,0.7755102040816326,0.0,0.0,0.17647058823529416,0.31365755885504165,0.35070568494071347,0.552313226018127,0.5724379381477636,0.40546510810816444,0.5251797503966646,0.571244289733027
570,0.4,0.9933333333333333,0.49182064259616365,0.5714285714285714,0.1704556849728014,0.8938937859801297,0.7551020408163265,0.5,0.006666666666666667,0.1351351351351351,0.1564521768155375,0.4249471521203622,0.9417321242013001,0.946961510518732,0.32228760162925646,0.9846759491724107,0.7314266636854475
571,0.4,0.9966666666666667,0.39932001498510716,0.5714285714285714,0.22220511686038524,0.8235100424580604,0.9285714285714286,0.0,0.0033333333333333335,0.47777777777777775,0.5630940523117476,0.4030465928573173,0.6444423490554101,0.6142426027758074,0.3886579897917832,0.9661329915986488,0.49146922106669405
572,0.0,0.9957142857142857,0.46591504062177935,0.14285714285714285,0.8824665321920501,0.772180321048669,0.0,0.0,0.0,0.11675126903553301,0.020906684819313712,0.07614605408886783,0.13865274980588288,0.13248145686891397,0.11905936001598821,0.2087691896176553,0.3638996676899258
573,0.2,0.9957142857142857,0.4623836953569105,0.14285714285714285,0.05912349868375777,0.7732912666054904,0.5306122448979591,0.0,0.0,0.11675126903553301,0.3646431135879093,0.09361745950059526,0.24112408798553817,0.22140560571304826,0.14571181118139365,0.2633818752547298,0.31175710153006325
574,0.8,1.0,0.5246202575290098,1.0,0.7037503690762996,0.837873832330752,0.8571428571428572,0.6666666666666666,0.002857142857142857,0.42000000000000004,1.1786549963416462,0.8826334563038555,0.49688618366729204,0.5061653080098094,0.8574502318512216,0.3696385797130964,0.34183556191678255
575,0.0,0.9971428571428571,0.41049244433732357,0.7142857142857143,0.09525217045124157,0.852435382153327,0.9183673469387755,0.0,0.0,0.14893617021276595,0.361613225579315,0.30793110164508913,0.24727591053941433,0.2481020483383286,0.3364722366212129,0.29035437130029407,0.2511376717211449
576,0.4,1.0,0.5600686660823797,0.14285714285714285,0.9946930741306221,0.7500459033249917,0.8061224489795918,1.0,0.0,0.11675126903553301,0.6286086594223742,0.550601350355393,0.40553015009712695,0.40014840140258506,0.46229858287133035,0.2519100263479172,0.6369274000506157
577,0.4,0.9942857142857143,0.584104702201522,0.8571428571428571,0.08157507272430731,0.9332435721283359,0.7959183673469388,0.3333333333333333,0.004285714285714286,0.2533333333333333,0.2404683349715158,0.017325136372353885,0.18409211010875462,0.1778952685311124,0.44895022004790314,0.23851384676878795,1.4128303895709913
578,0.2,0.9942857142857143,0.49234910428252066,0.14285714285714285,0.801550563953374,0.8330116356348503,0.0,0.6666666666666666,0.002857142857142857,0.11675126903553301,9.992007221626415e-16,0.0057244476545440705,0.15073408227647772,0.1405448552181817,0.05465841253786408,0.21634901866931397,0.3714731207087636
579,0.4,1.0,0.5503725989233275,0.5714285714285714,0.024466701797050572,0.835568200498449,0.9387755102040817,1.0,0.01,0.47777777777777775,0.5500463369192721,0.7209254404596326,0.3117156282360548,0.25765927588913196,0.8815477834302822,0.557358526492585,1.3143487980788953
580,0.8,1.0,0.520013238226744,0.14285714285714285,1.204419675104873e-09,0.7506799483263269,0.8163265306122449,1.0,0.0,0.11675126903553301,0.1670540846631662,0.3086645331672514,0.251598660506728,0.24630070722093725,0.30466040898619884,0.3666548784127058,0.3617174600262863
581,0.8,1.0,0.5172159161488354,1.0,0.9894688207808489,0.7166361102160572,0.9285714285714286,1.0,0.0033333333333333335,0.5800000000000001,0.9239536046197242,0.7449776154565843,1.9154371619220465,1.971488444698663,0.6931471805599453,1.501830640188013,1.049188606910303
582,0.2,0.9942857142857143,0.49505432005888717,0.8571428571428571,0.4544008539929135,0.8232204864298183,0.7959183673469388,0.5,0.0014285714285714286,0.2533333333333333,0.18384944097200778,0.09971169125162964,0.28853916258634754,0.287183315114772,0.3689075123743667,0.3513035843684791,0.4075993566147688
583,0.6,0.9971428571428571,0.5679581691711456,0.14285714285714285,0.4656835896094005,0.8976382928425017,1.0,0.6666666666666666,0.005714285714285714,0.11675126903553301,0.10153641921942283,0.11964315111819951,0.300049174484937,0.30052263303644133,0.07410797215372185,0.28697490673745857,0.3953948137602714
584,0.8,1.0,0.47467685112907765,0.5714285714285714,0.0007074056966209774,0.6210627906471766,0.9285714285714286,0.0,0.0,0.47777777777777775,0.9555114450274363,0.892033393922829,0.2933341388453269,0.25996879236120224,0.8109302162163288,0.610574790430283,1.1518008496492234
585,0.4,0.9971428571428571,0.4564460573946535,0.14285714285714285,0.9202054113888237,0.7864089099843106,0.24489795918367352,0.0,0.0,0.11675126903553301,0.08004270767353637,0.10774155459612379,0.3522886871082986,0.3319550463207914,0.14077255388108215,0.365510801852325,0.32586861607338885
586,0.6,0.9966666666666667,0.7069396104874244,0.8571428571428571,0.03934709431153549,0.9153377140700353,0.9081632653061225,0.6666666666666666,0.0033333333333333335,0.7466666666666666,0.262364264467491,0.6018495806142982,0.8252532178245724,0.8361552045394224,0.6830968447064438,1.0870992135650748,1.2004322209519598
587,0.0,0.9871428571428571,0.022950325247559134,0.7142857142857143,0.250143496735146,0.7523677891542264,0.5204081632653061,0.0,0.0,0.14893617021276595,0.03922071315328127,0.1576239075357652,0.2356148443287231,0.23083317573856454,0.07333127308554963,0.27582658794240744,0.1267546013863998
588,0.2,0.9942857142857143,0.4591415608312529,0.8571428571428571,0.003909316715581035,0.8248846116304732,0.8163265306122449,0.4,0.0014285714285714286,0.2533333333333333,0.325422400434628,0.2038158690034075,0.2478075921560021,0.24325760519471987,0.14571181118139365,0.2790115486248944,0.2733430224719563
589,1.0,1.0,0.579187937682193,1.0,0.6243916328036927,0.770271171150245,0.9795918367346939,1.0,0.006666666666666667,0.5800000000000001,0.6855425811747261,1.4722684429617796,2.701055430467221,2.822199991602222,0.7820946665764414,1.7994935835999488,1.2956177495014902
590,0.8,1.0,0.6157496364251573,0.8571428571428571,0.9546163639846923,0.9000195704492404,0.9897959183673469,1.0,0.023333333333333334,0.7466666666666666,1.6582280766035324,1.7601597424280975,2.703612494636614,2.8122915871954546,1.6721365066496643,2.3919708401287187,1.4048329689707018
591,0.4,0.9971428571428571,0.44409733162544984,1.0,0.004769701377910995,0.8068913281831633,1.0,0.0,0.0,0.42000000000000004,0.21357410029805904,0.14882056705728214,0.07780605683596267,0.07365064918726295,0.2256719976675684,0.18265507751690865,0.2490024093816723
592,0.6,1.0,0.6388102988804998,0.5714285714285714,0.7811381643176996,0.8860928836021509,0.7755102040816326,1.0,0.002857142857142857,0.17647058823529416,1.1856236656577395,0.8009456611524287,1.0454253168256697,1.125130852909553,0.9864949905474035,0.6931471805599453,1.3205271154916156
593,0.6,0.9985714285714286,0.5317476588308945,0.14285714285714285,0.04664931769903158,0.7590440572569348,0.9693877551020408,0.5,0.0014285714285714286,0.11675126903553301,0.39176626375000245,0.24219841574923753,0.3337554064384552,0.32955279901040835,0.30830135965451655,0.34253676207991157,0.2934384126901522
594,0.6,1.0,0.4423775519003684,0.5714285714285714,0.06140726407533825,0.809748640430151,0.9285714285714286,0.0,0.01,0.47777777777777775,0.3816138922859844,0.4455726978745521,0.43178551084122146,0.42408935858981234,0.4740936144972606,0.7526647626071683,0.3725242481021548
595,0.8,1.0,0.5882474195346223,0.5714285714285714,1.8223109013226768e-05,0.7848217518775117,0.9489795918367347,1.0,0.006666666666666667,0.0,0.49247648509779407,0.6157518722057469,1.5915799373096344,1.7131078811590024,0.6763400622435641,1.4641719180729857,1.1207719528631792
596,0.4,0.9966666666666667,0.533284009600827,0.42857142857142855,0.006340043455929645,0.8039697554930536,0.8979591836734694,0.5,0.0033333333333333335,0.28125,0.7731898882334817,0.6970085489923679,0.7183065011119465,0.7303776229989051,0.8815477834302822,1.1004116719816008,1.3608903405568165
597,0.8,0.9966666666666667,0.6060581229260964,0.5714285714285714,0.08752788274470968,0.9117395960905396,0.9693877551020408,0.5,0.01,0.47777777777777775,0.2336148511815052,0.20192880789455278,0.3519320454306353,0.3105284649996714,0.43995128417933377,0.574194263164976,0.1727660486359546
598,1.0,1.0,0.5552594321365385,0.5714285714285714,0.6743726420850121,0.7909564889564726,0.9489795918367347,1.0,0.006666666666666667,0.47777777777777775,1.1786549963416462,0.6068482406397041,0.9834962576654799,0.9496839935451599,1.0687593255184287,0.8179027310550172,1.2916002711949863
599,0.6,0.9966666666666667,0.1648774953339267,0.14285714285714285,0.5056664884624665,0.7892807124567507,0.9897959183673469,0.0,0.0,0.883248730964467,0.842678914530909,1.7625783631764,1.7875852431993073,1.8517514135911408,1.133098464739279,1.5515721493650156,1.058175485406549
600,0.0,1.0,0.4361143680470494,0.14285714285714285,0.9360147813710135,0.6878020857561975,0.24489795918367352,0.0,0.0,0.11675126903553301,0.03922071315328127,0.12899001752685832,0.112602874270692,0.08474475229906883,0.10648348040245006,0.16581801619085984,0.2654079215947556
601,0.0,0.9914285714285714,0.3060190236130954,0.7142857142857143,0.0006387717888546307,0.7934517731435222,0.5204081632653061,0.0,0.0,0.14893617021276595,0.10008345855698253,0.05103473578462936,0.07808955351708734,0.0660807338610853,0.16805910987339034,0.15093952109908387,0.1686112145234711
