instances,feature_kDN,feature_DS,feature_TD_P,feature_TD_U,feature_CLD,feature_N1,feature_N2,feature_LSR,feature_Harmfulness,feature_Usefulness,algo_bagging,algo_dummy,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
467,0.0,0.0,0.9,0.9,0.4991187209884631,0.0,0.21982148983677208,0.9497685642072111,0.013888888888888888,0.8988095238095238,0.020619287202735703,0.6856751657212442,0.013159139107822258,0.7085960291177259,9.992007221626415e-16,0.037740327982847086,0.6702440838785965,0.059909434651440614
468,0.0,0.9623430962343096,0.2,0.2,0.48701611709277626,0.0,0.05071781383473439,0.8068403195530301,0.0,0.8407258064516129,9.992007221626415e-16,0.7006754469807368,2.9675993807397372e-06,0.6555666416455732,9.992007221626415e-16,0.019231361927887644,0.658014006103782,1.0000001482835065e-07
469,0.0,0.029288702928870314,1.0,1.0,0.4995418579734777,0.0,0.13491348139661574,0.9117421628382396,0.0,0.9314516129032258,9.992007221626415e-16,0.7006754469807368,0.003996835280810006,0.6881558738246332,9.992007221626415e-16,0.04445176257083381,0.6931471805599453,0.011746680495398516
470,0.0,0.029288702928870314,1.0,1.0,0.5006528418159638,0.0,0.24591953761628327,0.9264020099376804,0.0,0.9314516129032258,9.992007221626415e-16,0.7006754469807368,4.263775374917076e-06,0.6873960623154322,9.992007221626415e-16,0.11374862882941193,0.6931471805599453,0.08455464268078876
471,0.0,0.5523012552301255,1.0,1.0,0.4948735606121165,0.0,0.1734591918262951,0.9300133394770338,0.0,0.9642857142857143,9.992007221626415e-16,0.6856751657212442,0.003099384955682705,0.6849040245356057,9.992007221626415e-16,0.048790164169432056,0.6825022092994075,0.0627856342582429
472,0.0,0.029288702928870314,1.0,1.0,0.49384034952596206,0.0,0.140357048205499,0.8683070089670487,0.0,0.7923387096774194,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.6699756879481146,9.992007221626415e-16,0.04445176257083381,0.7594976915306809,1.0000001482835065e-07
473,0.0,0.029288702928870314,1.0,1.0,0.4984194404009492,0.0,0.18037337792703778,0.9272787439254577,0.0,0.8709677419354839,9.992007221626415e-16,0.7006754469807368,0.021909496232826765,0.7043519650340803,9.992007221626415e-16,0.07777770104268426,0.7206568516274253,0.026787696318201923
474,0.0,0.029288702928870314,1.0,1.0,0.4963803698001469,0.0,0.06323074952041152,0.908863398085076,0.0,0.7762096774193549,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.6839215550137394,9.992007221626415e-16,9.992007221626415e-16,0.6599179744231443,1.3016007719395105e-07
475,0.0,0.0,0.9,0.9,0.5115669617014145,0.0,0.006414479366747217,0.7895158709506018,0.0,0.8194444444444444,9.992007221626415e-16,0.6856751657212442,0.003046391873057324,0.6872025491266112,9.992007221626415e-16,0.010638398205055754,0.6603034260746392,3.0087043967342197e-14
476,0.0,0.40585774058577406,0.8,0.8,0.508784473395506,0.0,0.08120837271223169,0.8447750047867514,0.0,0.782258064516129,9.992007221626415e-16,0.7006754469807368,0.007096331693063577,0.7266317678149189,9.992007221626415e-16,9.992007221626415e-16,0.6184654362793043,1.0000001482835065e-07
477,0.0,0.6401673640167365,0.9,0.9,0.5079957578053588,0.0,0.034647590641725734,0.9117528923383347,0.0,0.935483870967742,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7152784115154437,9.992007221626415e-16,0.032260862218221435,0.7354035916702626,0.004656014752045656
478,0.0,0.0,0.9,0.9,0.5040912435713544,0.0,0.10220343408698063,0.8289299224271611,0.0,0.7956349206349207,9.992007221626415e-16,0.6856751657212442,0.013157943585032217,0.7080292995923213,9.992007221626415e-16,9.992007221626415e-16,0.6787684304248403,2.4487079031162434e-12
479,0.0,0.5523012552301255,1.0,1.0,0.4929054735006475,0.0,0.09739160381183232,0.9335288993326759,0.0,0.9424603174603174,9.992007221626415e-16,0.6856751657212442,0.003099384955682705,0.6686292556507333,9.992007221626415e-16,0.04445176257083381,0.7154289572824817,0.04143083072944497
480,0.2,0.5146443514644352,0.8,0.8,0.4856126052509826,0.0,0.21958056177501994,0.9472186580023396,0.025793650793650792,0.9305555555555556,0.005665737535677308,0.6856751657212442,0.001186292860181051,0.6792447046738057,9.992007221626415e-16,0.037740327982847086,0.608171799955729,0.0444687861878236
481,0.6,0.40585774058577406,0.8,0.8,0.5102440674527471,0.5,0.3421388692056888,0.9756800005343507,0.012096774193548387,0.9758064516129032,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7283337773974028,2.1571567616253402e-07,9.992007221626415e-16,0.6409826681874382,0.4160785311358632
482,0.0,0.0,0.9,0.9,0.5021541277779874,0.0,0.08629525221511225,0.867265895605068,0.0,0.8313492063492063,9.992007221626415e-16,0.6856751657212442,0.003945241822234132,0.6851265029014846,9.992007221626415e-16,0.010638398205055754,0.6931471805599453,9.45153781931758e-09
483,0.0,0.5146443514644352,0.8,0.8,0.4896782720007987,0.0,0.033262499605451246,0.7585895292203823,0.0,0.8531746031746031,9.992007221626415e-16,0.6856751657212442,3.0129562591752376e-06,0.678485425032018,9.992007221626415e-16,0.043868724971797,0.6198828406688006,3.0087043967342197e-14
484,0.4,0.029288702928870314,1.0,1.0,0.5010097221159578,0.3333333333333333,0.2939955166643282,0.9821752551053196,0.006048387096774193,0.9939516129032258,1.1707747349163402,0.7031975164134467,0.00330851292598442,0.6954029027093167,0.19503386312146337,1.5260563034950494,0.6931471805599453,0.7050600718710762
485,0.0,0.0,0.9,0.9,0.5057211972007583,0.0,0.031431372230008914,0.8910388119127857,0.0,0.8551587301587301,9.992007221626415e-16,0.6856751657212442,0.00432656392797131,0.6945396991283816,9.992007221626415e-16,9.992007221626415e-16,0.7138158798434175,3.4270546459428887e-09
486,0.0,0.0,0.9,0.9,0.5002546534909422,0.0,0.0446822807194841,0.9583700242032722,0.0,0.9781746031746031,9.992007221626415e-16,0.6856751657212442,2.917801735187156e-06,0.6941482685883182,9.992007221626415e-16,9.992007221626415e-16,0.7349054246402109,0.30928772658153436
487,0.6,0.5523012552301255,1.0,1.0,0.4966121636233367,0.6666666666666666,0.5134017637548518,0.9824368284976386,0.007936507936507936,0.9940476190476191,0.25131442828090605,0.6856751657212442,0.022343887312191342,0.6842069546606365,0.0008885910814831625,0.6505875661411494,0.7381015495394777,0.7172242892213253
488,0.0,0.6401673640167365,0.9,0.9,0.5054904233419242,0.0,0.08809125365842085,0.8907594212448398,0.0,0.8004032258064516,9.992007221626415e-16,0.7006754469807368,0.003494086422975081,0.7030066119626783,9.992007221626415e-16,0.013698844358161915,0.7306554913200974,1.0000001482835065e-07
489,0.0,0.6401673640167365,0.9,0.9,0.5077008073993141,0.0,0.13979617822683,0.8578858806198206,0.0,0.782258064516129,9.992007221626415e-16,0.7006754469807368,0.003432536956734572,0.7037207124981295,9.992007221626415e-16,0.020619287202735703,0.7408876899546755,6.534163101506327e-07
490,0.0,0.0,0.9,0.9,0.5120343651095989,0.0,0.14983706601801283,0.8021213650020957,0.0,0.8392857142857143,0.00634922767865878,0.6856751657212442,0.011844476212597264,0.7083776530251404,9.992007221626415e-16,0.13976194237515874,0.6276705765860268,3.0087043967342197e-14
491,0.0,0.6401673640167365,0.9,0.9,0.5037590997748906,0.0,0.12057040652747708,0.9116731506638428,0.0,0.8387096774193549,0.00634922767865878,0.7006754469807368,0.0034077557802189395,0.7248274497191219,9.992007221626415e-16,0.026811257450656815,0.7258773862405562,1.4231043937876927e-05
492,0.0,0.40585774058577406,0.8,0.8,0.5110884454680575,0.0,0.1055856326978758,0.8585426217334129,0.0,0.8004032258064516,9.992007221626415e-16,0.7006754469807368,0.020136063436735737,0.6972612280244326,9.992007221626415e-16,9.992007221626415e-16,0.6665156324549455,1.0000001482835065e-07
493,0.0,0.029288702928870314,1.0,1.0,0.4952523474436759,0.0,0.08298361518100594,0.8782921864378167,0.0,0.8508064516129032,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.6825611822187873,9.992007221626415e-16,0.028987536873252298,0.6758019134944531,3.589436078648889e-05
494,0.0,0.0,0.9,0.9,0.5041614462175994,0.0,0.11965563616397945,0.8672468296507948,0.0,0.7638888888888888,9.992007221626415e-16,0.6856751657212442,0.013159139107822258,0.696098427305784,9.992007221626415e-16,0.013698844358161915,0.7376442524845008,3.0087043967342197e-14
495,0.0,0.029288702928870314,1.0,1.0,0.4888636948031077,0.0,0.26159038746658303,0.9379795248628273,0.028225806451612902,0.9254032258064516,9.992007221626415e-16,0.7031975164134467,0.00330851292598442,0.6570783390138584,9.992007221626415e-16,0.11918489707633419,0.7867704460384825,0.5795702650746476
496,0.4,0.5146443514644352,0.8,0.8,0.4900302163414997,0.3333333333333333,0.5273187366667329,0.9753441434972484,0.015873015873015872,0.9821428571428571,9.992007221626415e-16,0.6856751657212442,0.016376666638909645,0.6787885027758355,5.7371885022175356e-11,0.02139118998131756,0.641761741481103,0.35481139571234854
497,0.0,0.0,0.9,0.9,0.5101152279133794,0.0,0.1648156538257054,0.8910795584465382,0.0,0.8253968253968254,9.992007221626415e-16,0.6856751657212442,0.00432656392797131,0.7021338980925794,9.992007221626415e-16,9.992007221626415e-16,0.625184751561369,4.213904456481551e-09
498,0.0,0.40585774058577406,0.8,0.8,0.5068303119290296,0.0,0.04396145554537845,0.8576368931019324,0.0,0.8185483870967742,9.992007221626415e-16,0.7006754469807368,0.012271414339548967,0.7307559159672099,9.992007221626415e-16,9.992007221626415e-16,0.6044151642289953,1.0000001482835065e-07
499,0.0,0.0,0.9,0.9,0.5056463439715213,0.0,0.03959465997308875,0.874758269356655,0.0,0.8055555555555556,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.7180465824657746,9.992007221626415e-16,0.06840355870006162,0.6931471805599453,3.0087043967342197e-14
500,0.0,0.0,0.9,0.9,0.5130747127756716,0.0,0.1304150610334548,0.885056608143904,0.0,0.8273809523809523,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.7330980282921038,9.992007221626415e-16,9.992007221626415e-16,0.612235929372877,1.9171664256318367e-11
501,0.0,0.6401673640167365,0.9,0.9,0.501822482793551,0.0,0.405435244580839,0.9475724710705321,0.0,0.8830645161290323,0.05715841383994864,0.7006754469807368,0.004061185149213982,0.7265664449582422,9.992007221626415e-16,0.10032929239428669,0.7078995475151214,0.0014373934173615452
502,0.0,0.0,0.9,0.9,0.49849869701323324,0.0,0.27021519360462265,0.9337181848005921,0.0,0.9325396825396826,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.6830240365728855,9.992007221626415e-16,0.019231361927887644,0.6675633898726833,0.04085722630520958
503,0.0,0.5523012552301255,1.0,1.0,0.4949762004680397,0.0,0.22811020635135293,0.915613118579684,0.0,0.9365079365079365,9.992007221626415e-16,0.6856751657212442,0.022695943990506975,0.6770127306416182,9.992007221626415e-16,0.15903138798974825,0.6931471805599453,0.07216062092128157
504,0.0,0.029288702928870314,1.0,1.0,0.4934100924614411,0.0,0.1436369453753139,0.8643005030537237,0.0,0.7580645161290323,9.992007221626415e-16,0.7031975164134467,2.9675993807397372e-06,0.715164871719751,9.992007221626415e-16,0.013698844358161915,0.7826838867038002,1.0000001482835065e-07
505,0.0,0.029288702928870314,1.0,1.0,0.4980706786795097,0.0,0.10827588796568599,0.9343995256759533,0.020161290322580645,0.8689516129032258,9.992007221626415e-16,0.7006754469807368,0.012403178783214558,0.7263404280564671,9.992007221626415e-16,0.10835506341982469,0.7203189671947479,0.01413873826255134
506,0.0,0.6401673640167365,0.9,0.9,0.5079148321764768,0.0,0.08234668769518494,0.8593843658308357,0.0,0.8467741935483871,9.992007221626415e-16,0.7031975164134467,0.00800757334030296,0.7038609078482452,9.992007221626415e-16,0.11851363906155857,0.6931471805599453,1.126930054585756e-05
507,0.0,0.0,0.9,0.9,0.5023170394751177,0.0,0.09218653236236962,0.9312903490218677,0.0,0.9444444444444444,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.7026958567146335,9.992007221626415e-16,9.992007221626415e-16,0.6455593747208351,0.00998028638684219
508,0.0,0.029288702928870314,1.0,1.0,0.5006280071763782,0.0,0.2859517242916325,0.9549956764939251,0.0,0.9858870967741935,9.992007221626415e-16,0.7006754469807368,0.016427675167069333,0.7004812526699525,9.992007221626415e-16,0.01600034134644119,0.7304682775214021,0.015045678061989929
509,0.0,0.029288702928870314,1.0,1.0,0.4915024772564902,0.0,0.03540584311940187,0.8271823178438431,0.0,0.7842741935483871,9.992007221626415e-16,0.7031975164134467,0.003293788921535999,0.6693003453576989,9.992007221626415e-16,0.006825965070399871,0.7625519415409481,1.0000001482835065e-07
510,0.0,0.6401673640167365,0.9,0.9,0.506833812622377,0.0,0.16251517918004943,0.8781677816373715,0.0,0.8205645161290323,9.992007221626415e-16,0.7006754469807368,0.003432536956734572,0.7234368015832976,9.992007221626415e-16,0.01600034134644119,0.73553576152741,1.0000001482835065e-07
511,0.0,0.6401673640167365,0.9,0.9,0.5021448221067768,0.0,0.20192429466534434,0.9469970210345607,0.0,0.9092741935483871,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.6760597145340621,9.992007221626415e-16,0.13819227988207144,0.6421396648033904,0.005658256607860288
512,0.0,0.029288702928870314,1.0,1.0,0.4826807873224909,0.0,0.06901323625431655,0.9332485149343486,0.0,0.872983870967742,0.028170876966696335,0.7006754469807368,0.003996835280810006,0.691380423720393,9.992007221626415e-16,0.08635687315043188,0.7955034383890935,9.912272165038339e-05
513,0.0,0.40585774058577406,0.8,0.8,0.5119105940065111,0.0,0.014237116646399817,0.7305493129257883,0.0,0.8891129032258065,9.992007221626415e-16,0.7031975164134467,0.003740933728039244,0.7630133826934395,9.992007221626415e-16,0.04445176257083381,0.7957143776570516,1.0000001482835065e-07
514,0.0,0.0,0.9,0.9,0.5017508051884957,0.0,0.06161391686280204,0.8600180159004995,0.0,0.8908730158730158,9.992007221626415e-16,0.6831968497067772,0.00432656392797131,0.6885998219211942,9.992007221626415e-16,0.10320110366163472,0.6503189217123878,8.89391977474632e-06
515,0.0,0.029288702928870314,1.0,1.0,0.4926101430539641,0.0,0.06356975043565316,0.8380745777501071,0.0,0.7681451612903226,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.704489719725003,9.992007221626415e-16,0.013698844358161915,0.7795967419089183,1.0000001482835065e-07
516,0.0,0.5146443514644352,0.8,0.8,0.4925992012503383,0.0,0.05531794855742611,0.8350684795729896,0.0,0.7876984126984127,9.992007221626415e-16,0.6856751657212442,0.0050640106249037,0.6656109388817573,9.992007221626415e-16,9.992007221626415e-16,0.6442727669087814,3.0087043967342197e-14
517,0.0,0.0,0.9,0.9,0.5027049040030636,0.0,0.04402665768414804,0.8921453714625812,0.0,0.7797619047619048,9.992007221626415e-16,0.6856751657212442,0.0032016125086995156,0.6782248059478773,9.992007221626415e-16,0.09097177820572676,0.6534709927935343,2.63788990650972e-13
518,0.0,0.6401673640167365,0.9,0.9,0.5062616684354706,0.0,0.06304650723201266,0.878540454270367,0.0,0.7862903225806451,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7234073110965421,9.992007221626415e-16,9.992007221626415e-16,0.6931471805599453,8.415197901010761e-07
519,0.2,0.6401673640167365,0.9,0.9,0.5038426381299306,0.3333333333333333,0.18693964315263945,0.9639564127914982,0.02620967741935484,0.9274193548387096,9.992007221626415e-16,0.7006754469807368,0.00800757334030296,0.7153325250172219,9.992007221626415e-16,0.1422149227977409,0.6443867718111839,0.06028851138795442
520,0.0,0.40585774058577406,0.8,0.8,0.5096347851837042,0.0,0.08316711525345943,0.7905868048850223,0.0,0.8467741935483871,9.992007221626415e-16,0.7006754469807368,0.012180367043901822,0.7431358474318396,9.992007221626415e-16,0.058840500022933465,0.6629563794819868,1.0000001482835065e-07
521,0.0,0.9414225941422594,0.7,0.7,0.4979052276828284,0.0,0.05832599161841412,0.9095226762614718,0.0,0.8353174603174603,9.992007221626415e-16,0.6856751657212442,0.003099384955682705,0.6813914763927026,9.992007221626415e-16,0.02709198298678264,0.6653033421776746,1.2262968418572356e-11
522,0.0,0.9414225941422594,0.7,0.7,0.49134308858091463,0.0,0.05933357881743062,0.7624636969177941,0.0,0.8571428571428572,9.992007221626415e-16,0.6856751657212442,3.0129562591752376e-06,0.6468977310278202,9.992007221626415e-16,0.005305052229693229,0.7231896951284921,3.0087043967342197e-14
523,0.0,0.40585774058577406,0.8,0.8,0.5124747154366188,0.0,0.04892434418896763,0.7604539535180149,0.0,0.877016129032258,0.00634922767865878,0.7006754469807368,0.0013407400280599964,0.6892689830511327,9.992007221626415e-16,9.992007221626415e-16,0.6273475182826117,1.0000001482835065e-07
524,0.0,0.40585774058577406,0.8,0.8,0.5125389626445079,0.0,0.07334164526248232,0.7717967469136989,0.0,0.8709677419354839,9.992007221626415e-16,0.7006754469807368,0.013796844417063579,0.74574494511664,9.992007221626415e-16,0.02139118998131756,0.7853771431709695,1.0000001482835065e-07
525,0.0,0.9916317991631799,0.3,0.3,0.4947153388785924,0.0,0.11771656971612565,0.9076282813626717,0.0,0.8709677419354839,0.017094433359300068,0.7006754469807368,0.01708890162691251,0.703956203849679,9.992007221626415e-16,0.09618609623906982,0.7443591822331697,4.1517375251953304e-07
526,0.0,0.40585774058577406,0.8,0.8,0.5131631874945711,0.0,0.026034992953433922,0.804389924014173,0.0,0.8548387096774194,9.992007221626415e-16,0.7031975164134467,0.0013407400280599964,0.6953772091869651,9.992007221626415e-16,0.019231361927887644,0.5684616645315386,1.0000001482835065e-07
527,0.0,0.5523012552301255,1.0,1.0,0.4915581346344905,0.0,0.2742565126395313,0.9316246535674779,0.0,0.9464285714285714,9.992007221626415e-16,0.6856751657212442,0.004225027949310782,0.6770181745448847,9.992007221626415e-16,0.04445176257083381,0.6504990218417405,2.2775905871341716e-06
528,0.0,0.5523012552301255,1.0,1.0,0.4965058445643366,0.0,0.12046717744382363,0.8897649025309455,0.0,0.7996031746031746,9.992007221626415e-16,0.6856751657212442,0.015833377841613646,0.696705078925854,9.992007221626415e-16,0.053455465591554556,0.7358299705150835,1.960764883792411e-12
529,0.0,0.0,0.9,0.9,0.5061401700157624,0.0,0.2619430071559883,0.913800875708399,0.0,0.8670634920634921,9.992007221626415e-16,0.6856751657212442,0.00432656392797131,0.6964824206419021,9.992007221626415e-16,0.04445176257083381,0.6436515251008468,2.1659241736516788e-07
530,0.0,0.40585774058577406,0.8,0.8,0.5132386003844506,0.0,0.026566741186805243,0.8076365450722675,0.0,0.8608870967741935,9.992007221626415e-16,0.7006754469807368,0.0013407400280599964,0.7537682878999307,9.992007221626415e-16,0.05019414312128186,0.7845406891026278,1.0000001482835065e-07
531,0.0,0.40585774058577406,0.8,0.8,0.5101919805212269,0.0,0.04715065367368976,0.8149670614812904,0.0,0.7883064516129032,9.992007221626415e-16,0.7006754469807368,0.003430216033396624,0.7365367055840324,9.992007221626415e-16,9.992007221626415e-16,0.6709756025279192,1.0000001482835065e-07
532,0.6,0.5146443514644352,0.8,0.8,0.48900218746277846,0.6666666666666666,0.5779216227976947,0.9827728352648926,0.017857142857142856,0.9920634920634921,9.992007221626415e-16,0.6856751657212442,0.0022847495887142917,0.6684718914237664,6.920838161598931e-07,0.032260862218221435,0.6351423311781378,0.11325829719187877
533,0.0,0.40585774058577406,0.8,0.8,0.5128368127715692,0.0,0.027392763287985678,0.7906277798962574,0.0,0.8568548387096774,9.992007221626415e-16,0.7006754469807368,2.975573225371538e-06,0.7669774259059764,9.992007221626415e-16,0.009569451016150672,0.6473230275316131,1.0000001482835065e-07
534,0.0,0.40585774058577406,0.8,0.8,0.5131432853183642,0.0,0.20518253793065921,0.9119583935789063,0.0,0.8467741935483871,9.992007221626415e-16,0.7006754469807368,0.020136063436735737,0.706048424275996,9.992007221626415e-16,0.038839833316263894,0.6343341553640981,1.6974022460534748e-06
535,0.0,0.0,0.9,0.9,0.5040101053629555,0.0,0.2752682516761291,0.8972409756269906,0.0,0.8869047619047619,0.028170876966696335,0.6856751657212442,0.003494685495917951,0.6857995211906966,9.992007221626415e-16,0.12136085700426748,0.6536990023853616,5.806466418789738e-14
536,0.0,0.0,0.9,0.9,0.5190658021044954,0.0,0.03957146933228961,0.7836430599739259,0.0,0.8591269841269842,9.992007221626415e-16,0.6856751657212442,0.0022999029229298154,0.7287526343057625,9.992007221626415e-16,0.06899287148695143,0.7260731429006736,8.960387987184858e-12
537,0.2,0.5146443514644352,0.8,0.8,0.48695338677411437,0.3333333333333333,0.26334115872702046,0.9761724840314225,0.00992063492063492,0.9067460317460317,9.992007221626415e-16,0.6831968497067772,0.025188581392427484,0.6369058101287128,9.992007221626415e-16,0.12620054500638037,0.6201971516300084,0.13604164173447042
538,0.0,0.0,0.9,0.9,0.5034007630592627,0.0,0.11363531339622113,0.898633582749291,0.0,0.8095238095238095,9.992007221626415e-16,0.6856751657212442,0.003046391873057324,0.6902798752652054,9.992007221626415e-16,0.08995846397026544,0.7408039281321829,1.4843681839239444e-13
539,0.0,0.5523012552301255,1.0,1.0,0.49623216829661687,0.0,0.15196530239498174,0.9117390838116891,0.0,0.8035714285714286,9.992007221626415e-16,0.6831968497067772,0.022695943990506975,0.681369240316359,9.992007221626415e-16,0.006825965070399871,0.6778053929660547,2.94404621941671e-07
540,0.0,0.0,0.9,0.9,0.5155212153031248,0.0,0.034538563329408856,0.767600555894324,0.0,0.8591269841269842,0.00634922767865878,0.6856751657212442,0.002500714766018952,0.7233422921183148,9.992007221626415e-16,0.019231361927887644,0.732032067361038,3.0087043967342197e-14
541,0.0,0.029288702928870314,1.0,1.0,0.4899127601898805,0.0,0.06706064165289571,0.8084004562998446,0.0,0.7923387096774194,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.7169062587599501,9.992007221626415e-16,9.992007221626415e-16,0.6635471588345366,1.0000001482835065e-07
542,0.0,0.0,0.9,0.9,0.5148595034349734,0.0,0.12256014559242279,0.8421929385798791,0.0,0.8333333333333334,9.992007221626415e-16,0.6856751657212442,0.00432656392797131,0.6872930047063768,9.992007221626415e-16,0.041672696400568074,0.6069036340333438,3.0087043967342197e-14
543,0.0,0.40585774058577406,0.8,0.8,0.509582608687707,0.0,0.0641538631614047,0.8547821045183494,0.0,0.8326612903225806,9.992007221626415e-16,0.7006754469807368,0.007084762067072624,0.7366289292842316,9.992007221626415e-16,9.992007221626415e-16,0.6770599726730158,1.0000001482835065e-07
544,0.0,0.0,0.9,0.9,0.5197802693252229,0.0,0.04256381677590437,0.7783971304463355,0.0,0.873015873015873,9.992007221626415e-16,0.6856751657212442,0.0018117100405366262,0.7248894096714488,9.992007221626415e-16,0.13976194237515874,0.599119803937914,3.0087043967342197e-14
545,0.0,0.029288702928870314,1.0,1.0,0.4841249917821949,0.0,0.034489390303130474,0.8503700253188541,0.0,0.8306451612903226,9.992007221626415e-16,0.7006754469807368,0.002531256705588296,0.6441059273076505,9.992007221626415e-16,9.992007221626415e-16,0.8295862578258074,1.0000001482835065e-07
546,0.0,0.40585774058577406,0.8,0.8,0.5071028146423112,0.0,0.07223967558750388,0.8443287871114458,0.0,0.814516129032258,9.992007221626415e-16,0.7006754469807368,0.012271414339548967,0.6809789178656559,9.992007221626415e-16,9.992007221626415e-16,0.7464584291494827,1.0000001482835065e-07
547,0.0,0.5146443514644352,0.8,0.8,0.48785763921123193,0.0,0.052068477881124564,0.7977905349868982,0.0,0.8511904761904762,9.992007221626415e-16,0.6856751657212442,0.0050640106249037,0.6716028542913954,9.992007221626415e-16,0.03460552917747561,0.6158045147383966,3.0087043967342197e-14
548,0.0,0.40585774058577406,0.8,0.8,0.5101025526985946,0.0,0.09016763773767966,0.7776352028758386,0.0,0.8306451612903226,9.992007221626415e-16,0.7031975164134467,0.0031217280932563573,0.7045703381442849,9.992007221626415e-16,0.05664264105640815,0.6628378995504128,1.0000001482835065e-07
549,0.0,0.40585774058577406,0.8,0.8,0.5114556165880588,0.0,0.039667532706640474,0.877047724521217,0.0,0.8004032258064516,9.992007221626415e-16,0.7006754469807368,0.003430216033396624,0.7376782527719257,9.992007221626415e-16,9.992007221626415e-16,0.6648868352624049,1.0000001482835065e-07
550,0.0,0.6401673640167365,0.9,0.9,0.5046194501472945,0.0,0.2742668058845513,0.9367353122845441,0.0,0.9717741935483871,9.992007221626415e-16,0.7031975164134467,2.975573225371538e-06,0.703313089315433,9.992007221626415e-16,0.027587956518829053,0.6471661539115624,0.21353747449392502
551,0.0,0.40585774058577406,0.8,0.8,0.5102149889122457,0.0,0.07452450576175607,0.7781814016438151,0.0,0.8467741935483871,9.992007221626415e-16,0.7006754469807368,0.0015050806560861407,0.7487026504201794,9.992007221626415e-16,0.09097177820572676,0.5682994894586696,1.0000001482835065e-07
552,0.0,0.40585774058577406,0.8,0.8,0.511582937993841,0.0,0.03873503309644888,0.8746023858647787,0.0,0.8044354838709677,9.992007221626415e-16,0.7006754469807368,0.007084762067072624,0.7474735718654228,9.992007221626415e-16,0.006825965070399871,0.6638799501636614,1.0000001482835065e-07
553,0.0,0.6401673640167365,0.9,0.9,0.5057308004480852,0.0,0.11663978791383411,0.8721816313728157,0.0,0.8064516129032258,9.992007221626415e-16,0.7006754469807368,0.003494086422975081,0.7251129394337541,9.992007221626415e-16,0.01600034134644119,0.6931471805599453,1.0000001482835065e-07
554,0.0,0.5146443514644352,0.8,0.8,0.4885248591273951,0.0,0.07928341936857264,0.8036395188362564,0.0,0.8452380952380952,9.992007221626415e-16,0.6831968497067772,0.0050640106249037,0.6401334283012765,9.992007221626415e-16,0.09871903398259407,0.7571648419376205,3.0087043967342197e-14
555,0.0,0.5146443514644352,0.8,0.8,0.4934028992389864,0.0,0.13033672138489116,0.8537303450539859,0.0,0.7876984126984127,9.992007221626415e-16,0.6831968497067772,0.0031001961182644876,0.6887276603071765,9.992007221626415e-16,0.010638398205055754,0.7401449906040548,3.0087043967342197e-14
556,0.0,0.40585774058577406,0.8,0.8,0.5089139387698693,0.0,0.036454832311593965,0.8619045950427706,0.0,0.8830645161290323,9.992007221626415e-16,0.7006754469807368,0.020136063436735737,0.7042700849753093,9.992007221626415e-16,0.006825965070399871,0.6397421418314383,2.201528571633319e-06
557,0.0,0.029288702928870314,1.0,1.0,0.4924184292970336,0.0,0.06440712765008116,0.8399629470896675,0.0,0.7762096774193549,9.992007221626415e-16,0.7006754469807368,0.016227148366694647,0.6768103090359762,9.992007221626415e-16,9.992007221626415e-16,0.7650870483071888,1.0000001482835065e-07
558,0.0,0.40585774058577406,0.8,0.8,0.5083448430637121,0.0,0.06638673259554662,0.8210845513988381,0.0,0.8306451612903226,9.992007221626415e-16,0.7006754469807368,0.0025145288829054265,0.7385273947700185,9.992007221626415e-16,9.992007221626415e-16,0.7579843815215833,1.0000001482835065e-07
559,0.0,0.0,0.9,0.9,0.5152096081396909,0.0,0.03391632011868473,0.8691726637515773,0.0,0.8412698412698413,9.992007221626415e-16,0.6831968497067772,2.917801735187156e-06,0.68721414149224,9.992007221626415e-16,0.027587956518829053,0.6054692209073873,1.9599613062859894e-09
560,0.0,0.5146443514644352,0.8,0.8,0.49011851074933155,0.0,0.05780006718199793,0.7744941210077037,0.0,0.8293650793650793,9.992007221626415e-16,0.6831968497067772,0.0032122321369020723,0.679604275724308,9.992007221626415e-16,0.05362439310454435,0.7239100421689867,3.0087043967342197e-14
561,0.0,0.0,0.9,0.9,0.5183901687085192,0.0,0.024231994157876247,0.7807698952295985,0.0,0.8551587301587301,9.992007221626415e-16,0.6856751657212442,0.0030145057112192578,0.7379215592659906,9.992007221626415e-16,0.07924937165414049,0.7263049055806846,2.625837093027028e-06
